id	drivetime	latitude	longitude	elevation	soc	vehicle_id	ext_temp
155858	4632	6.16232	-75.5972	1556.16	55	GVQ446	18
155867	4688	6.1645	-75.5956	1548.66	55	GVQ446	18
155875	4737	6.16526	-75.5962	1546.95	55	GVQ446	18
155879	4802	6.16613	-75.5944	1544.56	55	GVQ446	18
155888	4872	6.16671	-75.5936	1546.84	55	GVQ446	18
155899	4944	6.16665	-75.5936	1546.33	55	GVQ446	18
155907	4993	6.16665	-75.5936	1546.33	55	GVQ446	18
155915	5042	6.16665	-75.5936	1546.33	55	GVQ446	18
155919	5105	6.16666	-75.5937	1545.32	55	GVQ446	18
155928	5162	6.16666	-75.5936	1546.44	55	GVQ446	18
156818	65	6.16659	-75.5937	1545.55	55	GVQ446	21
156820	125	6.16659	-75.5937	1545.55	55	GVQ446	22
156822	186	6.16659	-75.5937	1545.55	55	GVQ446	22
156832	270	6.16709	-75.5939	1544.1	55	GVQ446	22
156836	335	6.16864	-75.5932	1548.29	55	GVQ446	21
156843	386	6.17004	-75.5953	1539.07	55	GVQ446	20
156852	450	6.17132	-75.5944	1538.37	54	GVQ446	20
156863	516	6.17332	-75.5923	1534.56	54	GVQ446	21
156872	573	6.17368	-75.5925	1533.77	54	GVQ446	21
156876	633	6.17527	-75.5947	1534.62	54	GVQ446	21
156885	694	6.17957	-75.591	1525	54	GVQ446	21
156895	746	6.18541	-75.5866	1517.79	54	GVQ446	21
156903	820	6.19471	-75.5813	1507.81	54	GVQ446	22
156914	871	6.20138	-75.5794	1499.23	54	GVQ446	22
156917	935	6.21094	-75.578	1491.75	53	GVQ446	22
156925	997	6.22076	-75.5766	1484.06	53	GVQ446	23
156929	1017	6.22402	-75.5762	1481.24	53	GVQ446	24
156939	1115	6.23817	-75.5765	1471.69	53	GVQ446	25
156947	1160	6.24418	-75.5786	1469	53	GVQ446	25
156973	1380	6.25294	-75.5825	1467.82	53	GVQ446	27
156987	1457	6.25644	-75.5816	1469.35	52	GVQ446	27
156989	1464	6.25656	-75.5819	1469.65	52	GVQ446	27
156999	1562	6.25741	-75.5831	1472.52	52	GVQ446	27
157008	1618	6.25869	-75.5854	1477.48	52	GVQ446	27
157018	1681	6.26026	-75.5887	1483.6	52	GVQ446	26
157027	1738	6.26026	-75.5887	1483.6	52	GVQ446	27
157031	1759	6.26088	-75.5886	1484.47	52	GVQ446	27
157037	1859	6.26323	-75.5893	1490.23	52	GVQ446	27
157047	1922	6.26396	-75.5894	1491.35	52	GVQ446	26
157056	1978	6.26535	-75.5886	1489.94	52	GVQ446	26
157066	2041	6.26519	-75.5879	1482.68	52	GVQ446	26
157069	2062	6.26516	-75.588	1487.61	52	GVQ446	26
157077	2165	6.26501	-75.5874	1464.27	51	GVQ446	27
157086	2216	6.26659	-75.5889	1480.5	51	GVQ446	27
157096	2279	6.26718	-75.5909	1496	51	GVQ446	26
157105	2336	6.26717	-75.5909	1495.98	51	GVQ446	27
157110	2364	6.26717	-75.5909	1495.98	51	GVQ446	27
157116	2457	6.2672	-75.5909	1496.06	51	GVQ446	27
157126	2528	6.26719	-75.5909	1496.03	51	GVQ446	28
157135	2584	6.26722	-75.591	1496.39	51	GVQ446	28
157138	3	6.2006	-75.5782	1500.16	55	EGZ112	27
157155	126	6.20182	-75.5776	1500.19	55	EGZ112	28
157164	182	6.20188	-75.5776	1500.11	55	EGZ112	28
157174	247	6.20188	-75.5776	1500.11	55	EGZ112	28
157182	310	6.20188	-75.5776	1500.11	55	EGZ112	28
157199	432	6.1907	-75.5803	1511.71	53	EGZ112	27
157201	455	6.19034	-75.5804	1512.73	53	EGZ112	27
157237	605	6.18323	-75.5815	1530.39	52	EGZ112	26
157242	170	6.26495	-75.5878	1475.79	51	GVQ446	30
157265	336	6.26068	-75.5887	1484.11	51	GVQ446	29
157276	397	6.25912	-75.5873	1481.21	50	GVQ446	28
157281	418	6.25761	-75.5865	1478.76	51	GVQ446	28
157286	514	6.25444	-75.5879	1475.26	50	GVQ446	29
157294	578	6.25193	-75.5881	1476.11	50	GVQ446	29
157306	635	6.2501	-75.5886	1476.43	50	GVQ446	29
157316	706	6.24966	-75.5887	1476.71	50	GVQ446	30
157322	727	6.24794	-75.589	1478.02	50	GVQ446	29
157326	817	6.24369	-75.5876	1479.64	50	GVQ446	29
157336	881	6.24023	-75.5891	1483.54	50	GVQ446	28
157345	938	6.24087	-75.5882	1480.72	50	GVQ446	29
157358	1001	6.24141	-75.5868	1477.96	50	GVQ446	29
157363	1021	6.24145	-75.5868	1477.9	50	GVQ446	29
157370	1120	6.24145	-75.5868	1477.9	50	GVQ446	28
157382	1181	6.24145	-75.5868	1477.9	50	GVQ446	28
157392	1236	6.24145	-75.5868	1477.9	50	GVQ446	28
157399	1285	6.24145	-75.5868	1477.9	50	GVQ446	28
157426	93	6.24145	-75.5868	1477.9	50	GVQ446	27
157435	149	6.24145	-75.5868	1477.9	50	GVQ446	27
157447	206	6.24145	-75.5868	1477.9	50	GVQ446	27
157457	259	6.2398	-75.5875	1479.24	50	GVQ446	27
157460	327	6.23637	-75.5874	1481.19	49	GVQ446	28
157472	390	6.23289	-75.5873	1483.33	49	GVQ446	28
157483	467	6.23283	-75.5873	1483.53	49	GVQ446	29
157492	512	6.23196	-75.5872	1485.11	49	GVQ446	30
157503	574	6.23	-75.5907	1494.01	49	GVQ446	29
157515	690	6.22447	-75.5926	1494.29	49	GVQ446	28
157526	753	6.2236	-75.5927	1493.87	49	GVQ446	29
157529	767	6.2236	-75.5927	1493.87	49	GVQ446	29
157539	48	6.22324	-75.5928	1492.81	49	GVQ446	30
157541	55	6.22324	-75.5928	1492.81	49	GVQ446	30
157627	18	6.2233	-75.5928	1492.97	49	GVQ446	36
157631	112	6.22292	-75.5925	1491.43	49	GVQ446	37
157635	143	6.22095	-75.5924	1492.27	48	GVQ446	34
157637	227	6.2138	-75.5938	1499.96	48	GVQ446	33
157646	295	6.211	-75.5944	1510.48	48	GVQ446	33
157656	353	6.21062	-75.5951	1511.08	48	GVQ446	34
157669	430	6.20831	-75.5931	1511.65	48	GVQ446	33
157676	473	6.20813	-75.5911	1511.81	48	GVQ446	33
157686	533	6.20534	-75.5888	1512.7	47	GVQ446	32
157695	585	6.20329	-75.5855	1501.01	47	GVQ446	33
157706	653	6.20171	-75.5843	1501.54	47	GVQ446	32
157715	710	6.19764	-75.5853	1505.84	47	GVQ446	31
157725	773	6.19589	-75.584	1506.9	47	GVQ446	33
157737	850	6.18901	-75.5836	1511.84	46	GVQ446	31
157745	889	6.18668	-75.5861	1515.27	46	GVQ446	32
157754	952	6.18124	-75.591	1523.01	46	GVQ446	31
157763	1066	6.17473	-75.5994	1537.02	46	GVQ446	31
157773	1129	6.17644	-75.5978	1535.31	45	GVQ446	31
157783	1192	6.17428	-75.5937	1532.87	45	GVQ446	30
157792	1249	6.17308	-75.5929	1534.93	45	GVQ446	31
157802	1312	6.17006	-75.5956	1538.92	45	GVQ446	31
157814	1449	6.16922	-75.592	1547.19	45	GVQ446	31
157824	1513	6.16855	-75.593	1545.89	45	GVQ446	30
157833	1569	6.16724	-75.5936	1545.62	45	GVQ446	31
157842	1625	6.16691	-75.594	1544.29	45	GVQ446	32
157852	1690	6.16668	-75.5936	1546.65	44	GVQ446	32
157861	1746	6.16668	-75.5936	1546.65	44	GVQ446	32
157871	1809	6.16668	-75.5936	1546.65	44	GVQ446	33
157880	1865	6.16668	-75.5936	1546.65	44	GVQ446	32
157891	1935	6.16668	-75.5936	1546.65	44	GVQ446	33
157899	1984	6.16668	-75.5936	1546.65	44	GVQ446	33
157909	2048	6.16667	-75.5936	1546.55	44	GVQ446	33
157911	2055	6.16667	-75.5936	1546.55	44	GVQ446	33
157944	40	6.16664	-75.5937	1545.39	44	GVQ446	31
157961	161	6.16878	-75.5936	1545.67	44	GVQ446	31
157969	192	6.17033	-75.5952	1538.89	44	GVQ446	30
158269	2488	6.19943	-75.5795	1501.49	40	GVQ446	29
158313	304	6.20063	-75.5783	1499.97	39	GVQ446	31
158320	4	6.18333	-75.5816	1529.65	52	EGZ112	24
158328	89	6.18386	-75.5806	1529.45	52	EGZ112	24
158345	180	6.18274	-75.5788	1536.19	52	EGZ112	27
158348	269	6.18274	-75.5788	1536.19	51	EGZ112	26
158351	284	6.18274	-75.5788	1536.19	51	EGZ112	26
158367	8	6.18265	-75.5786	1537.05	51	EGZ112	27
158374	80	6.17964	-75.5773	1555.76	51	EGZ112	27
158387	129	6.17945	-75.5793	1543.44	51	EGZ112	27
158397	195	6.18163	-75.5818	1531.53	51	EGZ112	28
158413	299	6.18078	-75.5827	1533.99	50	EGZ112	29
158423	380	6.17897	-75.5871	1536.06	50	EGZ112	28
158437	443	6.17898	-75.5887	1525.25	50	EGZ112	29
158444	502	6.17636	-75.5909	1529.38	50	EGZ112	29
158461	621	6.17636	-75.5909	1529.38	50	EGZ112	28
158463	628	6.17636	-75.5909	1529.38	50	EGZ112	28
158469	7	6.17636	-75.5909	1529.38	50	EGZ112	28
158478	76	6.17636	-75.5909	1529.38	50	EGZ112	28
158488	20	6.17636	-75.5909	1529.38	50	EGZ112	28
158499	89	6.1759	-75.5913	1531.48	50	EGZ112	28
158509	152	6.17572	-75.5913	1531.66	49	EGZ112	28
158518	209	6.17481	-75.5919	1532.9	49	EGZ112	29
158529	274	6.17448	-75.5934	1532.85	49	EGZ112	29
158536	316	6.17484	-75.5932	1532.32	49	EGZ112	29
158674	38	6.17491	-75.5932	1532.21	99	EGZ112	29
158682	92	6.17521	-75.5932	1532.4	99	EGZ112	29
158693	159	6.17894	-75.5914	1526.48	99	EGZ112	29
158703	213	6.18004	-75.5906	1524.85	99	EGZ112	29
158719	333	6.18338	-75.5856	1519.39	99	EGZ112	28
158728	397	6.18338	-75.5856	1519.39	99	EGZ112	29
158739	458	6.18549	-75.5829	1520.96	99	EGZ112	28
158747	515	6.18566	-75.5802	1527.81	99	EGZ112	28
158765	619	6.1828	-75.5805	1532.11	99	EGZ112	27
158774	697	6.18324	-75.5815	1530.35	99	EGZ112	27
158783	756	6.18344	-75.5816	1529.42	99	EGZ112	27
158787	768	6.18344	-75.5816	1529.42	99	EGZ112	27
158854	308	6.17332	-75.5808	1556.32	98	EGZ112	24
158865	361	6.17153	-75.5826	1564.06	98	EGZ112	25
158882	479	6.17015	-75.585	1565.7	98	EGZ112	25
158894	550	6.16998	-75.5847	1566.28	98	EGZ112	25
158903	606	6.1693	-75.5838	1569.83	98	EGZ112	25
158912	656	6.16894	-75.5833	1570.18	98	EGZ112	25
158933	787	6.17347	-75.5842	1555.87	98	EGZ112	25
158945	844	6.17562	-75.5842	1550.09	98	EGZ112	25
158949	888	6.17654	-75.5852	1545.3	98	EGZ112	25
158951	960	6.17935	-75.5834	1537.27	98	EGZ112	25
158975	1141	6.17983	-75.5832	1536.58	97	EGZ112	24
158984	1204	6.17998	-75.5831	1535.63	97	EGZ112	25
158991	1246	6.18014	-75.583	1535.31	97	EGZ112	25
159007	1378	6.18178	-75.5865	1522.97	97	EGZ112	24
159012	1419	6.18499	-75.5835	1521.19	97	EGZ112	25
159022	1560	6.18931	-75.5808	1515.02	97	EGZ112	25
159034	1679	6.20472	-75.577	1496.86	97	EGZ112	25
159044	1739	6.21194	-75.5763	1492	97	EGZ112	25
159053	1787	6.2127	-75.5762	1491.87	97	EGZ112	25
159064	1855	6.21163	-75.5731	1511.52	96	EGZ112	25
159081	1977	6.21103	-75.5715	1521.15	96	EGZ112	25
159091	2040	6.2103	-75.5696	1532.74	96	EGZ112	26
159098	2083	6.21011	-75.5691	1535.25	96	EGZ112	26
159107	2158	6.20898	-75.5662	1554.35	95	EGZ112	26
159123	2278	6.20776	-75.564	1576.75	95	EGZ112	25
159131	2343	6.20475	-75.5616	1618.71	94	EGZ112	24
159139	2402	6.20076	-75.5634	1633.57	94	EGZ112	24
159149	2459	6.1942	-75.5662	1637.23	93	EGZ112	24
159166	2582	6.18622	-75.5699	1637.34	93	EGZ112	24
159175	2639	6.1815	-75.5704	1666.88	93	EGZ112	23
159184	2695	6.18081	-75.5679	1697.18	92	EGZ112	24
159194	2759	6.17973	-75.5676	1707.56	92	EGZ112	24
159212	2883	6.17629	-75.5674	1711.43	92	EGZ112	24
159221	2928	6.17369	-75.5663	1701.78	92	EGZ112	23
159230	2997	6.17026	-75.569	1691.43	92	EGZ112	23
159238	3056	6.1671	-75.5696	1695.94	91	EGZ112	23
159257	3179	6.1674	-75.5769	1598.1	92	EGZ112	23
159266	3236	6.16793	-75.5796	1576.87	92	EGZ112	23
159275	3300	6.16975	-75.5824	1570.19	92	EGZ112	23
159284	3354	6.1706	-75.582	1565.52	92	EGZ112	23
159291	3403	6.16996	-75.5821	1569.26	92	EGZ112	23
159301	3598	6.16926	-75.5837	1569.83	92	EGZ112	24
159306	3655	6.16895	-75.5834	1570.2	92	EGZ112	24
159320	3776	6.17002	-75.582	1568.55	92	EGZ112	23
159327	3832	6.16998	-75.5821	1569.08	92	EGZ112	23
159338	3896	6.16995	-75.5821	1569.35	92	EGZ112	23
159341	3910	6.16995	-75.5822	1569.35	92	EGZ112	23
159405	57	6.17078	-75.5832	1564.55	91	EGZ112	23
159414	107	6.17248	-75.5838	1560.12	91	EGZ112	23
159420	171	6.17478	-75.5847	1549.78	91	EGZ112	23
159441	296	6.1782	-75.5843	1539.49	91	EGZ112	23
159454	356	6.17961	-75.5814	1535.95	91	EGZ112	23
159463	398	6.18128	-75.5812	1534.04	91	EGZ112	23
159475	467	6.1832	-75.5816	1530.49	91	EGZ112	23
159493	601	6.18316	-75.5815	1530.66	91	EGZ112	23
159501	651	6.18313	-75.5815	1530.75	91	EGZ112	23
159511	716	6.18314	-75.5815	1530.72	91	EGZ112	23
159518	774	6.18314	-75.5815	1530.72	91	EGZ112	23
159530	851	6.18315	-75.5816	1530.59	91	EGZ112	23
159542	1188	6.1844	-75.5801	1528.5	91	EGZ112	23
159552	1255	6.18414	-75.5799	1530.9	90	EGZ112	23
159558	1306	6.18397	-75.5798	1530.74	90	EGZ112	23
159567	1367	6.18397	-75.5798	1530.74	90	EGZ112	23
159577	1496	6.18255	-75.5789	1537.05	90	EGZ112	23
159586	1553	6.18323	-75.5798	1533.2	90	EGZ112	23
159593	1610	6.18351	-75.5787	1535.51	90	EGZ112	23
159603	1674	6.18403	-75.5783	1539.78	90	EGZ112	23
159608	1703	6.18381	-75.5784	1538.21	90	EGZ112	23
159615	1849	6.19072	-75.5769	1550.04	89	EGZ112	23
159622	1893	6.19545	-75.5753	1545.37	89	EGZ112	23
159631	1968	6.20147	-75.5723	1530.01	89	EGZ112	23
159649	2097	6.21029	-75.5706	1526.66	89	EGZ112	24
159657	2146	6.2103	-75.5706	1526.66	89	EGZ112	24
159664	2202	6.21259	-75.5699	1528.34	89	EGZ112	23
159673	2268	6.21167	-75.5671	1561.52	88	EGZ112	23
159688	2398	6.21533	-75.5621	1638.65	87	EGZ112	23
159696	2447	6.21572	-75.5576	1683.69	86	EGZ112	22
159704	2507	6.22065	-75.5621	1731.15	85	EGZ112	22
159712	2557	6.22029	-75.5571	1797.56	85	EGZ112	22
159720	2694	6.22253	-75.5388	1904.74	82	EGZ112	21
159724	2715	6.22322	-75.5359	1947.72	82	EGZ112	21
159733	2806	6.22408	-75.528	1989.1	81	EGZ112	20
159741	2869	6.22577	-75.5184	2023.38	80	EGZ112	20
159745	2890	6.22475	-75.5147	2016.06	80	EGZ112	20
159755	3466	6.17741	-75.4498	2159.2	76	EGZ112	22
159770	3581	6.17534	-75.436	2149.76	76	EGZ112	20
159777	3645	6.17824	-75.4395	2155.65	76	EGZ112	19
159785	3708	6.17935	-75.4423	2163.76	76	EGZ112	19
159793	3769	6.17947	-75.4423	2164.08	76	EGZ112	20
159810	3896	6.17947	-75.4423	2164.08	76	EGZ112	20
159817	3947	6.17947	-75.4423	2164.08	76	EGZ112	20
159826	4003	6.17938	-75.4423	2163.76	76	EGZ112	20
159834	50	6.17946	-75.4423	2164.01	76	EGZ112	19
159850	165	6.17946	-75.4423	2164.01	76	EGZ112	19
159852	174	6.17946	-75.4423	2164.01	76	EGZ112	19
159857	32	6.17944	-75.4423	2163.89	76	EGZ112	19
159868	85	6.17785	-75.4466	2164.88	75	EGZ112	18
159876	155	6.17895	-75.4431	2168.23	75	EGZ112	18
159888	204	6.17632	-75.4369	2151.06	75	EGZ112	18
159896	274	6.17525	-75.4356	2149.39	75	EGZ112	18
159899	288	6.17525	-75.4356	2149.39	75	EGZ112	18
159936	45	6.17527	-75.4356	2149.51	75	EGZ112	17
159938	108	6.17526	-75.4356	2149.46	75	EGZ112	17
159940	165	6.17528	-75.4356	2149.57	75	EGZ112	17
159942	226	6.17525	-75.4357	2149.34	75	EGZ112	17
159944	286	6.17526	-75.4356	2149.46	75	EGZ112	17
159946	349	6.17526	-75.4356	2149.46	75	EGZ112	17
159949	500	6.17525	-75.4356	2149.39	75	EGZ112	17
159961	591	6.17524	-75.4356	2149.32	75	EGZ112	17
159967	31	6.17412	-75.4341	2144.01	75	EGZ112	17
159975	72	6.17042	-75.4316	2130.15	75	EGZ112	17
159989	137	6.17039	-75.4288	2137.27	75	EGZ112	17
159999	204	6.17102	-75.4279	2133.41	75	EGZ112	17
160019	323	6.17023	-75.4313	2132.68	74	EGZ112	16
160029	372	6.17042	-75.4287	2137.13	74	EGZ112	17
160040	438	6.17071	-75.428	2133.36	74	EGZ112	17
160050	501	6.1709	-75.428	2133.2	74	EGZ112	17
160056	621	6.17111	-75.428	2134.61	74	EGZ112	17
160065	679	6.17097	-75.4278	2133.32	74	EGZ112	18
160074	736	6.17097	-75.4278	2133.32	74	EGZ112	18
160082	798	6.17097	-75.4278	2133.32	74	EGZ112	18
160091	854	6.17096	-75.4278	2133.3	74	EGZ112	18
160101	917	6.17126	-75.4278	2134.05	74	EGZ112	18
160107	973	6.17276	-75.4304	2135.8	74	EGZ112	17
160117	1037	6.17413	-75.4339	2143.39	74	EGZ112	17
160126	1100	6.17361	-75.4367	2145.17	73	EGZ112	17
160138	1206	6.158	-75.4359	2140.77	73	EGZ112	16
160147	1277	6.14827	-75.4343	2122.82	73	EGZ112	16
160157	1340	6.14108	-75.4325	2099.94	73	EGZ112	16
160163	1391	6.1352	-75.4295	2097.34	73	EGZ112	16
160180	1525	6.12147	-75.4279	2120.2	72	EGZ112	16
160188	1576	6.12297	-75.4251	2119.22	71	EGZ112	16
160196	1625	6.12497	-75.42	2117.23	71	EGZ112	16
160205	1681	6.12461	-75.4197	2116.5	71	EGZ112	16
160274	53	6.12458	-75.4197	2116.53	71	EGZ112	15
160285	136	6.12534	-75.4189	2116.75	71	EGZ112	15
160317	313	6.13239	-75.4282	2098.6	70	EGZ112	15
160325	375	6.13822	-75.4308	2097.31	70	EGZ112	15
160338	440	6.14309	-75.4335	2105.45	70	EGZ112	15
160358	561	6.15444	-75.4361	2136.53	69	EGZ112	15
160365	597	6.1573	-75.4359	2140.95	69	EGZ112	15
160371	665	6.16455	-75.436	2147.49	69	EGZ112	15
160384	740	6.17158	-75.4362	2133.33	69	EGZ112	15
160392	853	6.17858	-75.4405	2159.85	68	EGZ112	15
160402	916	6.17743	-75.4494	2158.1	67	EGZ112	15
160408	974	6.17913	-75.4528	2183.6	67	EGZ112	15
160414	1012	6.18004	-75.4543	2212.29	67	EGZ112	15
160431	2165	6.21122	-75.559	1642.82	69	EGZ112	20
160440	2234	6.20504	-75.5611	1632.07	69	EGZ112	20
160458	2353	6.19287	-75.5668	1650.66	68	EGZ112	20
160463	2388	6.18839	-75.5676	1651.48	68	EGZ112	20
160472	2526	6.18148	-75.5726	1622.41	68	EGZ112	19
160488	2650	6.18435	-75.5798	1528.81	69	EGZ112	20
160492	2671	6.18525	-75.581	1525.44	69	EGZ112	20
161045	308	6.19286	-75.5818	1508.25	67	EGZ112	22
161054	401	6.19646	-75.5788	1509.57	66	EGZ112	21
161085	580	6.19969	-75.5794	1500.44	66	EGZ112	21
161094	629	6.19957	-75.5794	1500.69	66	EGZ112	22
161103	699	6.19957	-75.5794	1500.69	66	EGZ112	22
161130	877	6.20074	-75.5779	1500.23	65	EGZ112	22
161135	923	6.20059	-75.5782	1500.17	65	EGZ112	22
161137	931	6.20058	-75.5782	1500.19	65	EGZ112	22
163807	64	6.20188	-75.5777	1499.42	39	GVQ446	29
163817	127	6.20045	-75.5775	1501.71	39	GVQ446	29
163830	193	6.19541	-75.5792	1513.3	38	GVQ446	29
163841	247	6.1901	-75.5805	1513.29	38	GVQ446	29
163845	322	6.18913	-75.5809	1515.18	38	GVQ446	29
163849	337	6.18903	-75.581	1515.2	38	GVQ446	29
163853	426	6.18735	-75.5817	1518.47	38	GVQ446	30
163860	489	6.18667	-75.5821	1519.7	38	GVQ446	31
163868	546	6.1851	-75.5835	1520.86	38	GVQ446	30
163871	560	6.18426	-75.5844	1520.8	38	GVQ446	30
163877	668	6.18024	-75.5877	1526.35	38	GVQ446	30
163887	731	6.17871	-75.5889	1525.47	38	GVQ446	30
163896	787	6.17577	-75.5911	1530.5	38	GVQ446	30
163906	850	6.17464	-75.5934	1532.34	37	GVQ446	30
163909	901	6.17479	-75.5932	1532.39	37	GVQ446	31
163914	21	6.17477	-75.5932	1532.48	37	GVQ446	31
163927	82	6.17555	-75.5915	1532.15	37	GVQ446	31
163935	146	6.17494	-75.5914	1533.51	37	GVQ446	31
163938	154	6.17575	-75.5908	1529.49	37	GVQ446	30
163943	258	6.17906	-75.5877	1526.85	37	GVQ446	31
163946	273	6.17906	-75.5877	1526.85	37	GVQ446	31
163950	18	6.17908	-75.5877	1526.8	37	GVQ446	30
163954	98	6.17722	-75.5855	1543.96	37	GVQ446	30
163960	205	6.17345	-75.5868	1556.62	37	GVQ446	30
163970	268	6.17345	-75.5868	1556.62	37	GVQ446	31
163979	325	6.17088	-75.5885	1562.44	36	GVQ446	31
163989	388	6.17079	-75.5885	1562.23	36	GVQ446	31
163992	402	6.17079	-75.5885	1562.23	36	GVQ446	31
163998	504	6.1693	-75.5896	1562.64	36	GVQ446	31
164008	567	6.16804	-75.5902	1557.11	36	GVQ446	31
164017	623	6.1648	-75.5951	1547.74	36	GVQ446	29
164027	687	6.16234	-75.5975	1554.91	36	GVQ446	30
164030	701	6.16234	-75.5975	1554.91	36	GVQ446	30
164039	1104	6.15975	-75.6046	1573.35	35	GVQ446	30
164047	1167	6.15973	-75.604	1572.02	35	GVQ446	30
164054	1216	6.16008	-75.6038	1570.54	35	GVQ446	29
164059	1265	6.16008	-75.6038	1570.54	35	GVQ446	29
164061	1272	6.16008	-75.6038	1570.54	35	GVQ446	29
164104	12	6.20055	-75.5782	1500.22	65	EGZ112	31
164106	75	6.20058	-75.5782	1500.19	65	EGZ112	31
164115	150	6.20164	-75.5779	1499.25	65	EGZ112	31
164125	215	6.20182	-75.5778	1499.23	65	EGZ112	33
164142	336	6.20182	-75.5778	1499.23	64	EGZ112	33
164148	393	6.20181	-75.5776	1500.16	64	EGZ112	34
164158	451	6.20118	-75.5775	1500.28	64	EGZ112	34
164169	508	6.1961	-75.579	1511.86	64	EGZ112	32
164207	714	6.20021	-75.5845	1503.32	63	EGZ112	32
164220	775	6.2046	-75.5875	1502.48	63	EGZ112	31
164228	837	6.20796	-75.5896	1507.23	63	EGZ112	32
164247	950	6.21223	-75.5939	1505.04	63	EGZ112	32
164256	1004	6.21262	-75.5933	1502.08	63	EGZ112	32
164315	236	6.21223	-75.5939	1505.04	61	EGZ112	29
164334	331	6.21673	-75.5931	1495.22	61	EGZ112	29
164344	416	6.22016	-75.5925	1492.89	61	EGZ112	29
164350	462	6.21865	-75.5929	1493.83	61	EGZ112	29
164359	538	6.21444	-75.5937	1499.91	61	EGZ112	29
164371	592	6.21098	-75.5947	1510.2	61	EGZ112	29
164380	655	6.21048	-75.5949	1511.88	61	EGZ112	29
164391	713	6.20802	-75.5906	1511.25	60	EGZ112	28
164398	768	6.20455	-75.5877	1502.71	60	EGZ112	29
164405	822	6.20196	-75.5842	1501.73	60	EGZ112	29
164414	883	6.20031	-75.5846	1503.21	60	EGZ112	29
164425	954	6.19689	-75.5854	1507.17	60	EGZ112	30
164433	1008	6.19689	-75.5854	1507.17	60	EGZ112	30
164448	1080	6.19419	-75.5824	1506.75	60	EGZ112	31
164474	1269	6.19213	-75.5828	1508.64	60	EGZ112	30
164483	1326	6.19158	-75.583	1509.34	60	EGZ112	30
164490	1383	6.18877	-75.5838	1511.98	60	EGZ112	31
164511	1500	6.17738	-75.5938	1529.4	59	EGZ112	31
164782	2689	6.14318	-75.6217	1634.26	56	EGZ112	28
164787	2750	6.14318	-75.6217	1634.26	56	EGZ112	28
166384	34	6.14345	-75.6225	1633.27	55	EGZ112	18
166390	69	6.14371	-75.6225	1628.55	55	EGZ112	18
166395	214	6.14556	-75.6225	1609.77	55	EGZ112	18
166402	267	6.14574	-75.6236	1608.26	55	EGZ112	18
166413	331	6.14876	-75.6275	1606.95	55	EGZ112	18
166421	398	6.15222	-75.6263	1602.89	55	EGZ112	18
166430	449	6.15275	-75.6236	1594.75	55	EGZ112	18
166439	489	6.15338	-75.6254	1597.31	54	EGZ112	18
166446	571	6.1585	-75.629	1630.48	54	EGZ112	18
166457	631	6.16013	-75.6327	1660.22	53	EGZ112	18
166468	695	6.16139	-75.6365	1690.56	53	EGZ112	18
166479	757	6.16248	-75.6393	1720.19	52	EGZ112	18
166489	809	6.16287	-75.6416	1743.45	52	EGZ112	17
166500	869	6.16279	-75.6443	1769.82	52	EGZ112	17
166511	931	6.16499	-75.6437	1764.91	52	EGZ112	17
166520	995	6.16698	-75.6446	1767.71	52	EGZ112	18
166529	1052	6.16751	-75.6486	1819.99	51	EGZ112	18
166538	1113	6.17086	-75.6493	1824.24	51	EGZ112	18
166548	1172	6.17394	-75.6498	1840.03	50	EGZ112	18
166557	1232	6.1739	-75.6497	1838.92	50	EGZ112	18
166559	1244	6.1739	-75.6497	1838.92	50	EGZ112	18
166632	2	6.17388	-75.6497	1839.2	50	EGZ112	21
166639	100	6.1738	-75.6498	1841.02	50	EGZ112	22
166641	125	6.17288	-75.6491	1823.89	50	EGZ112	21
166646	218	6.16718	-75.6483	1825.94	50	EGZ112	20
166654	277	6.16697	-75.6443	1766.07	51	EGZ112	20
166660	320	6.165	-75.6438	1765.74	51	EGZ112	20
166668	404	6.16272	-75.6427	1757.62	51	EGZ112	19
166674	429	6.16285	-75.6409	1737.4	51	EGZ112	19
166681	524	6.16134	-75.6366	1691.69	51	EGZ112	20
166692	579	6.16057	-75.634	1668.47	51	EGZ112	20
166699	637	6.15899	-75.6302	1641.47	52	EGZ112	20
166706	705	6.15646	-75.6259	1606.37	52	EGZ112	20
166712	722	6.15541	-75.6258	1596.31	52	EGZ112	20
166716	816	6.15185	-75.6266	1602.81	52	EGZ112	21
166724	863	6.15421	-75.6235	1590.84	52	EGZ112	21
166732	939	6.15885	-75.6138	1569.8	51	EGZ112	21
166741	982	6.16176	-75.6084	1559.03	51	EGZ112	22
166744	1025	6.16464	-75.6031	1554.45	51	EGZ112	22
166757	1172	6.18124	-75.5901	1522.92	51	EGZ112	22
166763	1297	6.18935	-75.5827	1512.3	51	EGZ112	22
166772	1359	6.19641	-75.5806	1504.06	51	EGZ112	22
166782	1422	6.2036	-75.579	1497.39	51	EGZ112	22
166788	1457	6.20762	-75.5784	1494.7	51	EGZ112	22
166797	1535	6.21623	-75.5771	1487.03	51	EGZ112	22
166804	1584	6.21789	-75.576	1487.19	51	EGZ112	22
166807	1637	6.21786	-75.5758	1486.95	51	EGZ112	22
166814	1773	6.22556	-75.5734	1480.74	50	EGZ112	22
166823	1829	6.22638	-75.5724	1481.41	50	EGZ112	22
166832	1885	6.22676	-75.5721	1480.64	50	EGZ112	22
