id	drivetime	latitude	longitude	elevation	soc	vehicle_id	ext_temp
104780	3115	6.52666	-75.2444	1139.56	49	GVQ446	26
104787	3164	6.52735	-75.243	1155.89	49	GVQ446	26
104797	3227	6.52811	-75.239	1147.7	49	GVQ446	25
104806	3283	6.52861	-75.2356	1156.66	49	GVQ446	25
104809	3374	6.53237	-75.2356	1168.96	48	GVQ446	26
104812	3402	6.53332	-75.2339	1149.23	48	GVQ446	26
104822	3465	6.53497	-75.2323	1135.39	49	GVQ446	25
104833	3535	6.53634	-75.2319	1132.77	48	GVQ446	26
104841	3584	6.53614	-75.2297	1130.2	49	GVQ446	27
104845	3647	6.53624	-75.2297	1127.79	49	GVQ446	27
105145	8	6.53632	-75.2298	1125.97	50	GVQ446	28
105151	60	6.53634	-75.2298	1125.55	50	GVQ446	28
105159	123	6.53616	-75.2293	1131.74	50	GVQ446	29
105165	201	6.53618	-75.2293	1131.33	50	GVQ446	29
105170	236	6.53616	-75.2293	1131.74	50	GVQ446	29
105179	299	6.53679	-75.2336	1142.06	49	GVQ446	28
105188	348	6.53399	-75.2316	1144.99	50	GVQ446	28
105201	418	6.53205	-75.2365	1174.33	49	GVQ446	28
105205	508	6.52845	-75.2371	1142.7	49	GVQ446	28
105210	535	6.5272	-75.2395	1173.9	48	GVQ446	28
105222	605	6.52758	-75.243	1157.69	48	GVQ446	29
105231	845	6.52074	-75.2508	1097.55	49	GVQ446	29
105240	897	6.51952	-75.2537	1110.17	48	GVQ446	29
105251	958	6.51614	-75.2553	1104.27	48	GVQ446	28
105262	1015	6.51277	-75.2592	1130.04	48	GVQ446	28
105267	1128	6.49721	-75.2661	1161.73	46	GVQ446	28
105269	1142	6.49468	-75.2669	1162.77	46	GVQ446	28
105275	1261	6.47768	-75.2815	1243.25	44	GVQ446	27
105283	1313	6.4701	-75.2884	1238.4	44	GVQ446	27
105288	1442	6.4566	-75.3088	1297.45	42	GVQ446	28
105296	1499	6.45497	-75.3195	1279.97	42	GVQ446	28
105309	1576	6.44927	-75.3327	1285.65	42	GVQ446	28
105319	1619	6.44417	-75.3383	1280.91	41	GVQ446	28
105326	1711	6.43386	-75.3471	1313.06	41	GVQ446	27
105330	1739	6.43145	-75.3512	1333.77	40	GVQ446	28
105334	1800	6.4268	-75.3601	1351.48	39	GVQ446	27
105340	1934	6.41794	-75.3831	1343.28	39	GVQ446	28
105345	2000	6.4164	-75.3958	1375.92	38	GVQ446	28
105351	2035	6.41571	-75.4033	1343.71	38	GVQ446	28
105361	2099	6.41106	-75.4171	1338.78	37	GVQ446	29
105370	2156	6.40469	-75.4275	1341.59	37	GVQ446	29
105379	2213	6.39989	-75.4327	1345.36	37	GVQ446	29
105386	2300	6.39971	-75.4329	1345.55	37	GVQ446	29
105391	2335	6.39966	-75.4329	1345.46	37	GVQ446	29
105401	2405	6.39343	-75.4432	1351.69	36	GVQ446	28
105408	2447	6.38768	-75.4505	1350.99	36	GVQ446	29
105419	2517	6.38425	-75.4641	1372.59	35	GVQ446	28
105426	2601	6.38112	-75.4811	1410.19	34	GVQ446	28
105431	2643	6.37751	-75.4878	1441.15	33	GVQ446	28
105439	2693	6.36785	-75.4907	1402.03	33	GVQ446	28
105447	2756	6.35941	-75.4987	1405.57	33	GVQ446	29
105456	2828	6.35122	-75.5084	1432.68	32	GVQ446	29
105462	2930	6.34549	-75.5245	1420.9	32	GVQ446	29
105471	2993	6.34383	-75.5324	1430.39	31	GVQ446	30
105480	3050	6.33871	-75.5413	1428.56	31	GVQ446	30
105489	3113	6.33413	-75.5448	1418.81	31	GVQ446	30
105497	3270	6.31044	-75.5576	1440.24	30	GVQ446	30
105500	3291	6.30745	-75.5584	1448.11	30	GVQ446	30
105509	3368	6.29871	-75.5597	1450.85	29	GVQ446	31
105517	3418	6.29554	-75.5621	1451.9	29	GVQ446	31
105524	3496	6.28908	-75.566	1454.83	29	GVQ446	31
105531	3538	6.28493	-75.5682	1458.54	29	GVQ446	31
105540	3594	6.27586	-75.5701	1453.47	28	GVQ446	31
105549	3657	6.26499	-75.5726	1456.11	28	GVQ446	30
105557	3713	6.25574	-75.5767	1460.18	28	GVQ446	31
105565	3837	6.23819	-75.5772	1471.31	27	GVQ446	30
105572	3919	6.22439	-75.5769	1481.69	26	GVQ446	30
105576	3947	6.21987	-75.5775	1484.57	26	GVQ446	30
105586	4012	6.20947	-75.579	1493.7	26	GVQ446	30
105594	4116	6.19531	-75.5818	1508.73	25	GVQ446	29
105597	4138	6.19538	-75.5821	1512.38	25	GVQ446	29
105603	4193	6.19473	-75.5811	1507.9	25	GVQ446	29
105613	4256	6.19942	-75.5795	1501.52	25	GVQ446	29
105623	4319	6.19942	-75.5795	1501.52	25	GVQ446	30
105630	4401	6.19944	-75.5796	1501.2	25	GVQ446	30
105635	4443	6.19944	-75.5796	1501.2	25	GVQ446	29
105643	4492	6.19943	-75.5796	1501.21	25	GVQ446	30
105653	4555	6.2006	-75.5794	1499.86	25	GVQ446	30
105665	4633	6.20175	-75.5792	1498.77	25	GVQ446	30
105670	4700	6.20178	-75.5792	1498.65	25	GVQ446	30
105675	4735	6.20178	-75.5792	1498.65	25	GVQ446	30
105683	4792	6.20178	-75.5792	1498.65	25	GVQ446	30
105693	4856	6.20178	-75.5792	1498.65	25	GVQ446	30
105702	4913	6.20182	-75.5791	1498.85	25	GVQ446	30
105709	5000	6.20059	-75.578	1500.05	25	GVQ446	30
110735	10	6.2005	-75.5782	1500.28	99	EGZ112	29
110755	6	6.20063	-75.5782	1500.09	99	EGZ112	30
110768	84	6.20156	-75.5774	1500.61	99	EGZ112	30
110776	148	6.19714	-75.5785	1505.86	99	EGZ112	30
110786	209	6.19421	-75.5779	1520.22	99	EGZ112	30
110796	264	6.19374	-75.5764	1535.43	99	EGZ112	29
110816	389	6.2031	-75.5719	1528.69	98	EGZ112	29
110823	440	6.20565	-75.5715	1524.67	98	EGZ112	29
110826	510	6.20682	-75.5696	1537.49	98	EGZ112	29
110835	572	6.20659	-75.5662	1559.27	98	EGZ112	29
110846	626	6.20729	-75.5651	1570.96	97	EGZ112	29
110856	688	6.20771	-75.5639	1578.9	97	EGZ112	29
110871	749	6.20739	-75.5621	1605.76	97	EGZ112	29
110886	7	6.20711	-75.5614	1614.04	96	EGZ112	28
110891	5	6.20705	-75.5611	1615.93	96	EGZ112	28
110906	8	6.20696	-75.5611	1616.46	97	EGZ112	27
110908	69	6.20696	-75.5611	1616.46	97	EGZ112	27
110910	130	6.20697	-75.5611	1616.39	97	EGZ112	27
110912	190	6.20693	-75.5611	1616.69	97	EGZ112	27
110914	251	6.20693	-75.5611	1616.69	97	EGZ112	26
110916	312	6.20693	-75.5611	1616.69	97	EGZ112	26
110918	375	6.20693	-75.5611	1616.69	97	EGZ112	26
110920	432	6.20693	-75.5611	1616.69	96	EGZ112	26
110922	492	6.20693	-75.5611	1616.69	96	EGZ112	26
110924	552	6.20693	-75.5611	1616.69	96	EGZ112	26
110936	658	6.20694	-75.5611	1616.61	96	EGZ112	26
110945	713	6.20696	-75.5611	1616.46	96	EGZ112	26
110955	776	6.20696	-75.5611	1616.46	96	EGZ112	26
110964	832	6.20696	-75.5611	1616.46	96	EGZ112	26
110974	893	6.20701	-75.5614	1614.54	96	EGZ112	26
111088	10	6.20715	-75.5615	1613.34	96	EGZ112	27
111091	28	6.20715	-75.5615	1613.34	96	EGZ112	27
111094	103	6.20864	-75.5642	1575.11	96	EGZ112	27
111097	146	6.20894	-75.5648	1567.62	96	EGZ112	27
111105	198	6.20897	-75.5648	1567.92	96	EGZ112	28
111120	316	6.20969	-75.5661	1561.56	96	EGZ112	28
111130	378	6.21026	-75.5675	1544.98	96	EGZ112	29
111139	447	6.21202	-75.5716	1517.74	96	EGZ112	29
111146	500	6.21364	-75.5771	1492.52	96	EGZ112	30
111161	622	6.22902	-75.5755	1477.17	96	EGZ112	31
111170	680	6.23169	-75.5751	1476.88	96	EGZ112	31
111176	737	6.23754	-75.5762	1472.29	95	EGZ112	31
111183	788	6.23974	-75.5777	1466.24	95	EGZ112	31
111190	845	6.23959	-75.5804	1475.41	95	EGZ112	31
111198	917	6.23933	-75.5876	1478.72	95	EGZ112	31
111228	1284	6.23618	-75.5911	1487.76	94	EGZ112	32
111260	8	6.23605	-75.591	1487.6	94	EGZ112	32
111262	21	6.23605	-75.591	1487.6	94	EGZ112	32
111269	87	6.23632	-75.59	1485.97	94	EGZ112	32
111277	140	6.23638	-75.59	1485.94	94	EGZ112	32
111295	265	6.23242	-75.5877	1485.54	93	EGZ112	31
111306	321	6.23079	-75.5873	1486.52	93	EGZ112	31
111315	385	6.2268	-75.5874	1487.77	93	EGZ112	31
111490	607	6.19255	-75.5801	1510.19	25	GVQ446	36
111493	693	6.1925	-75.58	1510.14	25	GVQ446	36
111497	723	6.19217	-75.5801	1509.81	25	GVQ446	36
111506	787	6.19167	-75.58	1510.56	25	GVQ446	36
111515	842	6.19121	-75.5801	1511.46	25	GVQ446	35
111528	912	6.19038	-75.5805	1512.25	25	GVQ446	34
111744	13	6.20678	-75.5618	1614.57	89	EGZ112	24
111747	54	6.20744	-75.5625	1601.4	89	EGZ112	24
111758	108	6.20883	-75.561	1619.46	89	EGZ112	24
111767	189	6.20822	-75.5592	1642.94	88	EGZ112	24
111777	233	6.20527	-75.5611	1633.88	88	EGZ112	24
111789	299	6.20364	-75.5606	1648.61	88	EGZ112	24
111795	360	6.20409	-75.5596	1659.68	88	EGZ112	24
111804	416	6.2018	-75.559	1685.52	87	EGZ112	24
111814	471	6.19926	-75.5578	1724.16	86	EGZ112	24
111823	542	6.19752	-75.5567	1745.22	86	EGZ112	24
111832	618	6.19239	-75.5579	1806.63	85	EGZ112	24
111837	656	6.19098	-75.5542	1851.74	84	EGZ112	24
111847	719	6.18589	-75.5532	1910.97	83	EGZ112	23
111856	778	6.18252	-75.5508	1954.36	82	EGZ112	23
111865	838	6.18549	-75.5489	2025.28	81	EGZ112	22
111875	896	6.18424	-75.5474	2082.11	80	EGZ112	22
111884	955	6.18417	-75.5453	2133.03	80	EGZ112	22
111895	1011	6.17979	-75.5436	2175.77	79	EGZ112	22
111903	1078	6.17364	-75.5465	2240.98	78	EGZ112	21
111912	1135	6.16623	-75.5451	2307	77	EGZ112	21
111924	1202	6.15912	-75.5467	2379.29	76	EGZ112	20
111937	1260	6.15296	-75.5452	2442.82	74	EGZ112	19
111946	1315	6.15403	-75.5423	2508.97	73	EGZ112	19
111955	1376	6.1533	-75.533	2466.67	74	EGZ112	18
111965	1439	6.15494	-75.5309	2483.73	73	EGZ112	18
111974	1495	6.15522	-75.5306	2488.02	73	EGZ112	18
111985	1558	6.15578	-75.5309	2498.85	73	EGZ112	17
112031	15	6.17481	-75.5933	1531.83	100	GVQ446	26
112034	29	6.17482	-75.5933	1531.84	100	GVQ446	26
112047	88	6.17402	-75.5928	1533.3	100	GVQ446	26
112058	150	6.17875	-75.5916	1526.8	100	GVQ446	25
112070	205	6.18488	-75.5872	1517.43	100	GVQ446	25
112080	268	6.18987	-75.5826	1511.05	100	GVQ446	26
112092	322	6.19602	-75.5807	1505.06	100	GVQ446	26
112103	388	6.20172	-75.5791	1498.98	100	GVQ446	25
112112	451	6.20184	-75.579	1499.03	100	GVQ446	26
112123	506	6.20089	-75.5779	1499.88	100	GVQ446	25
112522	7	6.1558	-75.5311	2490.77	74	EGZ112	15
112528	32	6.1558	-75.5311	2490.77	74	EGZ112	15
112539	93	6.15362	-75.5334	2466.37	74	EGZ112	15
112550	174	6.15194	-75.5448	2474.62	73	EGZ112	14
112555	213	6.15396	-75.5446	2437.37	74	EGZ112	14
112562	272	6.16155	-75.5452	2343.76	74	EGZ112	13
112572	332	6.17134	-75.5465	2262.16	75	EGZ112	13
112580	452	6.18509	-75.5456	2124.05	76	EGZ112	14
112583	615	6.18823	-75.5525	1888.8	77	EGZ112	15
112586	639	6.19079	-75.5542	1852.31	77	EGZ112	15
112592	684	6.19324	-75.557	1794.7	77	EGZ112	16
112600	740	6.19765	-75.5567	1744.2	78	EGZ112	16
112609	810	6.20213	-75.5589	1682.07	78	EGZ112	17
112618	867	6.20465	-75.5608	1628.23	78	EGZ112	17
112626	924	6.20764	-75.5636	1582.32	79	EGZ112	18
112634	988	6.20711	-75.5617	1612.14	78	EGZ112	18
113681	12	6.20701	-75.5617	1612.99	78	EGZ112	18
113693	112	6.20895	-75.5647	1568.15	78	EGZ112	18
113704	169	6.2101	-75.5668	1551.94	78	EGZ112	19
113713	225	6.2103	-75.5686	1539.22	78	EGZ112	19
113720	284	6.20935	-75.5689	1539.15	78	EGZ112	19
113743	406	6.20822	-75.5715	1520.43	78	EGZ112	20
113812	28	6.2082	-75.5716	1519.88	78	EGZ112	23
113827	122	6.20872	-75.574	1512.3	78	EGZ112	23
113837	184	6.20947	-75.5763	1492.75	78	EGZ112	23
113846	248	6.21049	-75.5764	1491.88	78	EGZ112	23
113856	315	6.21156	-75.5764	1492.22	77	EGZ112	23
113901	9	6.21172	-75.5763	1492.48	77	EGZ112	26
113910	64	6.21219	-75.5763	1492.14	77	EGZ112	26
113919	139	6.21298	-75.5756	1495.14	77	EGZ112	26
113929	183	6.21245	-75.5751	1496.03	77	EGZ112	26
113938	234	6.21188	-75.5753	1495.8	77	EGZ112	26
114091	19	6.21186	-75.5753	1495.81	77	EGZ112	25
114093	79	6.21186	-75.5753	1495.81	77	EGZ112	25
114095	139	6.21186	-75.5753	1495.81	77	EGZ112	25
114097	200	6.21186	-75.5753	1495.81	77	EGZ112	25
114111	287	6.21174	-75.5751	1495.97	77	EGZ112	25
114117	8	6.21209	-75.5751	1496	77	EGZ112	25
114120	22	6.21209	-75.5751	1496	77	EGZ112	25
114129	85	6.21213	-75.5742	1501.34	76	EGZ112	26
114141	199	6.2114	-75.5724	1516.24	76	EGZ112	26
114149	264	6.21123	-75.5719	1519.2	76	EGZ112	27
114161	335	6.21077	-75.5706	1526.49	76	EGZ112	27
114168	391	6.21067	-75.5704	1527.26	75	EGZ112	27
114177	446	6.20978	-75.5698	1532.07	75	EGZ112	27
114230	48	6.20889	-75.5704	1528.97	75	EGZ112	27
114234	89	6.20891	-75.5704	1529.05	75	EGZ112	27
114242	149	6.20934	-75.57	1531.22	75	EGZ112	27
114253	210	6.21007	-75.5697	1532.97	75	EGZ112	27
114260	253	6.21018	-75.5694	1533.72	75	EGZ112	27
114282	392	6.20753	-75.5625	1601.51	74	EGZ112	28
114290	450	6.20702	-75.5615	1614.15	74	EGZ112	28
114405	7	6.20706	-75.5618	1611.71	74	EGZ112	25
114418	82	6.20804	-75.5637	1581.23	74	EGZ112	26
114424	106	6.20851	-75.5639	1577.45	74	EGZ112	26
114443	251	6.21192	-75.5713	1518.63	74	EGZ112	27
114449	309	6.21331	-75.5758	1492.64	74	EGZ112	28
114458	360	6.21364	-75.5762	1490.81	74	EGZ112	28
114472	430	6.21018	-75.5765	1492.12	74	EGZ112	28
114494	549	6.20114	-75.5774	1500.78	73	EGZ112	29
114507	632	6.19545	-75.5803	1508.86	73	EGZ112	29
114512	666	6.19886	-75.5797	1501.55	72	EGZ112	29
114521	725	6.20179	-75.5784	1499.87	72	EGZ112	29
114558	4	6.20058	-75.578	1500.03	100	GVQ446	34
114561	49	6.20071	-75.578	1500.27	100	GVQ446	33
114568	96	6.20171	-75.5775	1500.05	100	GVQ446	33
114580	162	6.19708	-75.5785	1506.61	100	GVQ446	32
114589	316	6.19334	-75.5718	1591.8	100	GVQ446	32
114594	344	6.19423	-75.5715	1594.12	100	GVQ446	32
114603	400	6.19658	-75.5685	1599.46	100	GVQ446	31
114613	463	6.20058	-75.5662	1614.9	100	GVQ446	31
114621	517	6.20557	-75.5647	1569.04	100	GVQ446	30
114632	576	6.20595	-75.5647	1568.41	100	GVQ446	29
114643	646	6.20745	-75.5631	1588.69	100	GVQ446	29
116886	10	6.207	-75.5617	1613.08	100	GVQ446	21
116888	70	6.207	-75.5617	1613.08	100	GVQ446	21
116894	103	6.20734	-75.562	1607.17	100	GVQ446	21
116904	198	6.2089	-75.5604	1625.48	98	GVQ446	22
116910	228	6.209	-75.5592	1640.88	98	GVQ446	22
116922	284	6.2066	-75.5575	1687.82	97	GVQ446	22
116935	346	6.20314	-75.5592	1672.21	97	GVQ446	22
116948	414	6.19834	-75.5575	1732.83	96	GVQ446	22
116957	499	6.19475	-75.5566	1777.26	95	GVQ446	22
116961	522	6.19324	-75.5569	1795.05	95	GVQ446	22
116970	581	6.19053	-75.5541	1851.54	94	GVQ446	21
116982	642	6.18515	-75.5531	1917.47	93	GVQ446	21
116990	702	6.18426	-75.5497	2011.65	91	GVQ446	20
117000	806	6.18266	-75.5451	2145.37	89	GVQ446	20
117007	835	6.17915	-75.5432	2182.69	89	GVQ446	20
117014	884	6.17252	-75.5467	2250.17	87	GVQ446	20
117029	949	6.16156	-75.5452	2343.69	85	GVQ446	18
117038	1003	6.15473	-75.5453	2428.32	84	GVQ446	18
117048	5	6.15204	-75.5435	2515.29	83	GVQ446	21
117055	47	6.15144	-75.5438	2517.64	83	GVQ446	20
117195	8	6.15146	-75.5439	2516.51	83	GVQ446	24
117198	90	6.15234	-75.5433	2508.51	83	GVQ446	23
117200	96	6.15247	-75.5432	2507.21	83	GVQ446	23
117208	144	6.1541	-75.5431	2499.87	82	GVQ446	23
117220	205	6.15414	-75.5346	2469.6	82	GVQ446	21
117230	264	6.15383	-75.5384	2499.48	82	GVQ446	20
117242	366	6.1556	-75.5463	2417.6	82	GVQ446	20
117246	400	6.15992	-75.5461	2368.72	82	GVQ446	20
117253	446	6.16582	-75.5452	2309.71	83	GVQ446	20
117266	500	6.17498	-75.5462	2229.8	83	GVQ446	21
117276	572	6.18044	-75.5441	2169.07	83	GVQ446	22
117290	665	6.18639	-75.5484	2042.04	84	GVQ446	23
117295	689	6.18399	-75.5499	1997.99	85	GVQ446	23
117305	746	6.18476	-75.5523	1925.54	85	GVQ446	24
117318	814	6.19075	-75.5542	1852.12	86	GVQ446	24
117328	864	6.19216	-75.5574	1811.68	86	GVQ446	24
117339	964	6.19667	-75.5564	1757.68	86	GVQ446	25
117343	982	6.19728	-75.5566	1748.64	86	GVQ446	25
117354	1054	6.20043	-75.5596	1697.31	87	GVQ446	25
117360	1108	6.20389	-75.5593	1662.88	87	GVQ446	25
117367	1171	6.20522	-75.5624	1603.8	87	GVQ446	25
117378	1323	6.20952	-75.5657	1560.01	87	GVQ446	27
117381	1343	6.20966	-75.5661	1561.33	87	GVQ446	27
117391	1406	6.21005	-75.567	1549.92	87	GVQ446	27
117400	1462	6.21052	-75.5682	1541.3	87	GVQ446	27
117410	1560	6.21411	-75.5699	1530.07	87	GVQ446	28
117413	1581	6.21415	-75.57	1530.24	87	GVQ446	28
117422	1644	6.21973	-75.5696	1507.35	87	GVQ446	28
117432	1707	6.22283	-75.5692	1499.23	87	GVQ446	28
117439	1763	6.22792	-75.5699	1483.9	87	GVQ446	29
117447	1865	6.23186	-75.5795	1477.43	87	GVQ446	29
117450	1886	6.23185	-75.5795	1477.45	87	GVQ446	30
117458	1942	6.22936	-75.5799	1480.51	87	GVQ446	30
117464	1998	6.22753	-75.5814	1482.67	86	GVQ446	30
117473	2057	6.22791	-75.5829	1482.96	86	GVQ446	31
117493	34	6.22791	-75.5829	1482.96	86	GVQ446	29
117496	56	6.22891	-75.5829	1483.23	86	GVQ446	30
117507	110	6.2312	-75.5827	1479.27	86	GVQ446	31
117516	170	6.23124	-75.5827	1479.33	86	GVQ446	32
117528	232	6.23178	-75.5791	1477.41	86	GVQ446	31
117539	352	6.23001	-75.5761	1476.9	86	GVQ446	32
117552	411	6.22259	-75.5772	1483.06	85	GVQ446	32
117567	532	6.2128	-75.5759	1492.35	85	GVQ446	31
117577	660	6.20684	-75.5751	1496.45	84	GVQ446	30
117584	702	6.20588	-75.5762	1496.72	84	GVQ446	30
117594	765	6.20559	-75.5766	1496.14	84	GVQ446	31
117605	835	6.20291	-75.5773	1498.29	84	GVQ446	31
117614	933	6.19538	-75.5803	1509.05	83	GVQ446	30
117620	968	6.19698	-75.5804	1502.73	83	GVQ446	30
117630	1032	6.2018	-75.579	1499.08	83	GVQ446	29
117639	1089	6.20059	-75.578	1500.05	83	GVQ446	30
117894	16	6.20059	-75.5783	1500.14	72	EGZ112	30
117900	54	6.20109	-75.5779	1499.4	72	EGZ112	30
117908	133	6.20031	-75.5775	1502.39	72	EGZ112	30
117925	232	6.19229	-75.5801	1509.76	72	EGZ112	31
117933	297	6.19163	-75.5801	1510.61	72	EGZ112	31
117945	354	6.19045	-75.5804	1512.28	72	EGZ112	31
117953	410	6.19035	-75.5804	1512.71	72	EGZ112	31
117980	597	6.18499	-75.5835	1521.19	71	EGZ112	31
117987	654	6.18249	-75.5861	1521.23	71	EGZ112	31
117995	708	6.18139	-75.5869	1522.79	71	EGZ112	31
118023	896	6.17039	-75.5954	1539.56	70	EGZ112	30
118032	957	6.16934	-75.5964	1541.59	70	EGZ112	30
118040	1021	6.17111	-75.6004	1540.56	70	EGZ112	30
118064	1193	6.17178	-75.5993	1538.33	70	EGZ112	30
118073	1263	6.17179	-75.5993	1538.34	70	EGZ112	30
118081	1316	6.17178	-75.5993	1538.33	70	EGZ112	31
118098	1434	6.17178	-75.5993	1538.33	70	EGZ112	31
118106	1497	6.17178	-75.5993	1538.33	70	EGZ112	31
118116	1558	6.17179	-75.5993	1538.34	70	EGZ112	31
119554	4	6.21309	-75.5884	1496.29	100	EGZ112	26
119559	53	6.21317	-75.5887	1495.99	100	EGZ112	26
119574	169	6.21284	-75.5869	1495.79	100	EGZ112	26
119585	226	6.21254	-75.5869	1495.82	100	EGZ112	25
119595	287	6.2115	-75.5874	1497.92	100	EGZ112	25
119605	351	6.21054	-75.5878	1498.22	100	EGZ112	25
119622	489	6.20807	-75.5901	1510.56	100	EGZ112	25
119630	526	6.20813	-75.5906	1511.29	100	EGZ112	25
119643	591	6.20907	-75.5938	1511.64	100	EGZ112	25
119651	790	6.21142	-75.5951	1508.97	100	EGZ112	25
119656	827	6.21144	-75.5951	1508.82	100	EGZ112	25
119743	622	6.20814	-75.591	1511.74	100	EGZ112	25
119754	716	6.20993	-75.5907	1503.96	100	EGZ112	24
119765	780	6.21119	-75.5885	1498.55	100	EGZ112	23
119774	838	6.21119	-75.5885	1498.55	98	EGZ112	23
119782	902	6.21119	-75.5885	1498.55	98	EGZ112	22
122214	9	6.20069	-75.5781	1500.17	81	GVQ446	33
122525	26	6.31608	-75.5566	1436.96	72	GVQ446	24
122712	46	6.34438	-75.5088	1432.04	69	GVQ446	31
122875	30	6.34684	-75.5326	1436.69	67	GVQ446	28
123125	1653	6.33575	-75.5278	1441.36	65	GVQ446	24
123178	2	6.33576	-75.5279	1440.51	65	GVQ446	22
123446	13	6.28089	-75.3332	2139.25	62	GVQ446	21
124107	32	6.15414	-75.5979	1680.98	51	GVQ446	30
124545	1	6.20059	-75.5782	1500.17	76	EGZ112	30
124548	32	6.20065	-75.5782	1500.01	76	EGZ112	30
124556	95	6.20276	-75.5777	1498.29	75	EGZ112	30
124575	216	6.20199	-75.5779	1499.06	75	EGZ112	30
124583	267	6.20241	-75.5778	1498.49	75	EGZ112	30
124596	339	6.20058	-75.5782	1500.19	75	EGZ112	30
129369	13	6.20055	-75.5783	1500.21	74	EGZ112	32
129371	24	6.20055	-75.5783	1500.21	74	EGZ112	32
129381	94	6.20183	-75.5776	1500.2	74	EGZ112	33
129398	199	6.19637	-75.5788	1511.33	73	EGZ112	32
129409	258	6.19187	-75.5802	1510.67	73	EGZ112	32
129419	331	6.19044	-75.5804	1512.33	73	EGZ112	33
129431	382	6.18881	-75.5811	1516	73	EGZ112	33
129449	497	6.18483	-75.5837	1521.59	72	EGZ112	33
129460	556	6.18358	-75.5851	1520.96	72	EGZ112	33
129472	612	6.18149	-75.587	1522.64	72	EGZ112	33
129482	687	6.18015	-75.5879	1524.05	72	EGZ112	33
129499	806	6.17753	-75.5897	1527.25	72	EGZ112	34
129509	863	6.17453	-75.5919	1532.75	72	EGZ112	33
129516	941	6.17328	-75.5929	1534.82	71	EGZ112	33
129527	985	6.17248	-75.5923	1537.74	71	EGZ112	33
129545	1102	6.17181	-75.5913	1538.96	71	EGZ112	33
129555	1164	6.17121	-75.5904	1544.26	71	EGZ112	34
129563	1231	6.17068	-75.5893	1555.53	71	EGZ112	34
129571	1281	6.17061	-75.5891	1558.21	71	EGZ112	34
129588	1405	6.17001	-75.589	1562.26	70	EGZ112	34
129598	1461	6.16815	-75.591	1552.08	70	EGZ112	34
129608	1523	6.16905	-75.5943	1542.22	70	EGZ112	33
129620	1585	6.16667	-75.5976	1545	70	EGZ112	33
129636	1706	6.167	-75.5974	1544.25	70	EGZ112	35
129651	8	6.16701	-75.5974	1544.24	70	EGZ112	36
129653	41	6.16704	-75.5974	1544.23	70	EGZ112	36
129659	76	6.16698	-75.5975	1544.25	70	EGZ112	36
129675	195	6.16452	-75.5966	1548.92	69	EGZ112	36
129683	254	6.16283	-75.5968	1553.18	69	EGZ112	35
129692	316	6.16118	-75.5988	1562.15	69	EGZ112	35
129703	376	6.16198	-75.598	1555.93	69	EGZ112	35
129707	484	6.15762	-75.5982	1595.59	68	EGZ112	33
129716	548	6.15408	-75.5984	1674.54	67	EGZ112	31
129724	616	6.15404	-75.598	1681.99	66	EGZ112	31
129729	654	6.15404	-75.598	1681.99	66	EGZ112	31
129809	15	6.15426	-75.5977	1678.2	66	EGZ112	27
129815	94	6.15462	-75.5984	1665.65	66	EGZ112	27
129820	131	6.15724	-75.598	1601.82	67	EGZ112	27
129830	191	6.15893	-75.5965	1563.7	67	EGZ112	28
129837	249	6.16097	-75.5969	1560.79	67	EGZ112	29
129855	393	6.16606	-75.5997	1546.71	66	EGZ112	29
129857	426	6.167	-75.5986	1546.39	66	EGZ112	29
129865	501	6.17353	-75.5924	1534.03	66	EGZ112	30
129874	555	6.17863	-75.5888	1525.77	66	EGZ112	30
129890	826	6.18635	-75.5852	1517.38	65	EGZ112	32
129893	848	6.18753	-75.5837	1515.87	65	EGZ112	32
129911	963	6.19961	-75.5794	1500.62	65	EGZ112	31
129920	1033	6.19965	-75.5789	1500.83	65	EGZ112	31
129929	1089	6.19977	-75.578	1502.02	65	EGZ112	31
130309	18	6.19968	-75.5779	1501.94	65	EGZ112	26
130316	65	6.19954	-75.5783	1501	65	EGZ112	26
130336	184	6.20299	-75.5787	1498.31	64	EGZ112	26
130348	242	6.20271	-75.5774	1498.44	64	EGZ112	27
130357	308	6.20261	-75.5774	1498.8	64	EGZ112	27
130367	364	6.20204	-75.5773	1500.08	64	EGZ112	27
130385	483	6.20143	-75.5775	1500.16	64	EGZ112	27
130395	548	6.20075	-75.5775	1500.85	64	EGZ112	27
130406	604	6.19609	-75.579	1512.07	64	EGZ112	27
130414	665	6.19454	-75.5799	1512.01	64	EGZ112	27
130433	784	6.19558	-75.5823	1511.34	64	EGZ112	27
130440	841	6.19611	-75.5823	1505.67	64	EGZ112	27
130444	894	6.19604	-75.582	1505.57	64	EGZ112	26
130453	963	6.19589	-75.5818	1505.47	63	EGZ112	26
130469	1082	6.19409	-75.5823	1507.18	63	EGZ112	27
130483	1149	6.19273	-75.5827	1508.34	63	EGZ112	27
130494	1201	6.19081	-75.5831	1510.08	63	EGZ112	27
130506	1263	6.18928	-75.5835	1511.27	63	EGZ112	27
130519	1382	6.18519	-75.588	1517.48	63	EGZ112	27
130532	1445	6.18319	-75.5897	1520.74	63	EGZ112	27
130543	1496	6.18097	-75.5912	1523.27	63	EGZ112	27
130549	1574	6.17759	-75.5937	1529.38	62	EGZ112	26
130561	1686	6.1765	-75.5951	1531.23	62	EGZ112	26
130573	1745	6.17596	-75.5958	1531.88	62	EGZ112	26
