2188,245,6.31296,-75.5535,6.30278,-75.5629
3828,323,6.30284,-75.5628,6.27405,-75.5706
10706,931,6.27416,-75.5706,6.20057,-75.5782
9736,1075,6.20057,-75.5783,6.16214,-75.6358
2984,523,6.16212,-75.6356,6.17397,-75.6498
2933,580,6.17396,-75.6498,6.16136,-75.6365
7815,669,6.16139,-75.6366,6.18376,-75.5885
2267,126,6.18349,-75.5887,6.20085,-75.5795
5957,519,6.20062,-75.5795,6.23999,-75.5847
2931,358,6.24016,-75.5868,6.22428,-75.5769
3700,430,6.22446,-75.5769,6.19576,-75.5791
1805,246,6.2006,-75.5783,6.19949,-75.5776
1117,151,6.19958,-75.5776,6.20958,-75.5766
2334,301,6.20916,-75.5766,6.22138,-75.5716
23101,1855,6.22104,-75.5716,6.15681,-75.436
4118,481,6.15704,-75.436,6.14117,-75.4462
33053,3155,6.1412,-75.4462,6.165,-75.5667
4822,1060,6.16503,-75.5667,6.17504,-75.5931
2040,379,6.17504,-75.5931,6.17479,-75.5933
3867,428,6.17479,-75.5933,6.20056,-75.5781
7461,754,6.20057,-75.5781,6.18871,-75.5838
15730,1379,6.18893,-75.5837,6.08895,-75.6361
353,112,6.08911,-75.6359,6.08977,-75.6353
189,74,6.08978,-75.6353,6.0902,-75.6347
720,264,6.09023,-75.6346,6.08708,-75.635
1809,213,6.08711,-75.635,6.07735,-75.6321
3460,485,6.07736,-75.6321,6.08898,-75.6362
7867,642,6.08907,-75.6361,6.1399,-75.6321
7013,559,6.13929,-75.6322,6.17735,-75.5923
3784,336,6.17735,-75.5923,6.20021,-75.5776
1808,262,6.20022,-75.5776,6.2006,-75.5782
7461,805,6.2006,-75.5782,6.23152,-75.5935
23932,2212,6.23154,-75.5929,6.08761,-75.636
5683,552,6.08761,-75.636,6.12231,-75.6294
4849,390,6.12188,-75.6293,6.14611,-75.6244
2125,270,6.14614,-75.6245,6.15585,-75.6257
16590,1368,6.15572,-75.6256,6.25775,-75.5846
16549,1675,6.25775,-75.5846,6.14106,-75.6195
1872,463,6.14118,-75.6194,6.15393,-75.6181
8913,793,6.15408,-75.6176,6.20055,-75.5783
4181,619,6.20055,-75.5783,6.17484,-75.5933
3692,536,6.17491,-75.5933,6.17182,-75.5993
4598,508,6.17183,-75.5993,6.20055,-75.5782
11903,1536,6.20044,-75.5784,6.25892,-75.6161
5320,1082,6.25878,-75.6162,6.23602,-75.6023
4549,630,6.21517,-75.5972,6.20063,-75.578
42,13,6.20064,-75.5778,6.20058,-75.5782
2671,403,6.20059,-75.5782,6.20027,-75.5769
2473,420,6.20039,-75.5769,6.18343,-75.5817
1206,268,6.18299,-75.5813,6.18379,-75.5794
8974,1153,6.18397,-75.5784,6.19092,-75.5473
122,10,6.19092,-75.5473,6.18983,-75.5473
5842,461,6.18977,-75.5473,6.15323,-75.5412
345,97,6.15308,-75.5411,6.15338,-75.5388
15439,1687,6.15317,-75.5392,6.22373,-75.5721
4004,683,6.22369,-75.5722,6.24577,-75.5812
8190,856,6.24589,-75.5813,6.18327,-75.5816
2367,225,6.18357,-75.5815,6.20125,-75.5793
423,105,6.20084,-75.5793,6.20054,-75.5783
4396,599,6.20074,-75.5782,6.17649,-75.596
1994,291,6.17643,-75.5959,6.17576,-75.6053
4472,708,6.17571,-75.6053,6.17686,-75.5932
9034,726,6.17652,-75.5935,6.24346,-75.5836
1222,252,6.24361,-75.5837,6.24153,-75.5868
3965,498,6.24153,-75.5868,6.22702,-75.5779
1869,247,6.22734,-75.5777,6.21856,-75.585
690,129,6.21852,-75.5848,6.21583,-75.5873
642,144,6.21583,-75.5873,6.21731,-75.5866
656,168,6.21738,-75.5868,6.21992,-75.5837
2571,376,6.21994,-75.5836,6.20165,-75.5801
3640,237,6.20171,-75.5801,6.17497,-75.5969
1507,178,6.17504,-75.5968,6.16702,-75.6072
4810,727,6.16704,-75.6071,6.14128,-75.6196
709,167,6.1415,-75.6196,6.14675,-75.6198
1862,369,6.14673,-75.6197,6.15617,-75.6196
4057,327,6.1561,-75.6199,6.17736,-75.5924
1684,297,6.17736,-75.5924,6.17457,-75.5935
108,28,6.17478,-75.5932,6.17484,-75.5932
7310,1113,6.17483,-75.5932,6.14097,-75.6193
673,162,6.14098,-75.6193,6.14628,-75.6194
1382,321,6.14616,-75.6193,6.15256,-75.6249
2145,254,6.15211,-75.6245,6.15518,-75.6352
3754,593,6.15521,-75.6353,6.14094,-75.6194
10078,1161,6.14095,-75.6194,6.2006,-75.5782
11894,1533,6.20065,-75.5782,6.25886,-75.6162
10110,1734,6.25887,-75.6162,6.2142,-75.5621
106,62,6.2142,-75.5621,6.21481,-75.5626
7657,1167,6.2147,-75.5627,6.24826,-75.5984
5,2,6.24828,-75.5984,6.24822,-75.5984
3071,686,6.24828,-75.5984,6.25888,-75.6163
1024,323,6.25893,-75.6163,6.25664,-75.6139
11443,1453,6.2567,-75.6138,6.2006,-75.5783
16464,1454,6.2006,-75.5782,6.31674,-75.5621
1046,234,6.31671,-75.5621,6.32222,-75.5645
81,15,6.32205,-75.5645,6.32278,-75.5646
3639,754,6.3231,-75.5645,6.34109,-75.5497
17226,1667,6.3402,-75.5483,6.21393,-75.5728
2557,500,6.2139,-75.5728,6.19982,-75.5762
1237,195,6.19978,-75.5762,6.20317,-75.5773
3740,483,6.2032,-75.5773,6.17475,-75.5915
3879,513,6.17465,-75.5915,6.20057,-75.5783
4191,621,6.20059,-75.5782,6.17488,-75.5932
3865,425,6.17477,-75.5934,6.20058,-75.5782
2150,288,6.20056,-75.5783,6.20257,-75.5773
7939,957,6.21255,-75.557,6.18281,-75.5925
5748,584,6.18291,-75.5925,6.20057,-75.5782
2264,379,6.19938,-75.5777,6.18329,-75.5814
3343,450,6.18313,-75.5814,6.1999,-75.5761
2472,427,6.1999,-75.5761,6.1818,-75.5809
1359,330,6.1818,-75.5809,6.18312,-75.5815
4884,755,6.18314,-75.5814,6.20692,-75.5663
4606,649,6.20694,-75.5663,6.1832,-75.5815
2748,356,6.18342,-75.5816,6.20059,-75.5782
4176,618,6.2006,-75.5782,6.17478,-75.5933
1992,600,6.17488,-75.5933,6.16669,-75.5936
1592,350,6.16668,-75.5936,6.16067,-75.6037
5187,802,6.16095,-75.6036,6.15196,-75.6397
4371,933,6.16661,-75.5937,6.14616,-75.6116
9375,1071,6.14616,-75.6116,6.20468,-75.575
36360,3410,6.20466,-75.575,6.03018,-75.4327
45400,4540,6.03018,-75.4328,6.14611,-75.6117
4412,981,6.14611,-75.6117,6.16662,-75.5936
5369,731,6.16663,-75.5936,6.20057,-75.5782
7071,1107,6.20057,-75.5782,6.15465,-75.5973
6711,1165,6.1548,-75.5976,6.19208,-75.5957
6158,1039,6.19199,-75.5957,6.19701,-75.5601
2794,373,6.18333,-75.5812,6.20056,-75.5782
1546,261,6.20056,-75.5782,6.19685,-75.5791
3953,658,6.19684,-75.5791,6.18344,-75.5816
0,0,6.18352,-75.5815,6.18335,-75.5816
2767,493,6.20065,-75.5781,6.18336,-75.5816
1411,360,6.18344,-75.5817,6.17482,-75.585
3022,515,6.17475,-75.585,6.1869,-75.5827
5497,841,6.18691,-75.583,6.20876,-75.5555
1578,255,6.2087,-75.5554,6.2008,-75.5631
2243,321,6.20031,-75.5769,6.20183,-75.5792
11768,1254,6.20068,-75.5784,6.15312,-75.5412
14619,1527,6.15309,-75.5412,6.20058,-75.5783
6597,704,6.20055,-75.5782,6.24325,-75.5719
132,42,6.23876,-75.5862,6.23922,-75.5866
366,102,6.23897,-75.5868,6.24011,-75.5853
226,75,6.24012,-75.5852,6.24031,-75.5868
619,192,6.24031,-75.5868,6.2389,-75.5844
107,20,6.23887,-75.5844,6.23894,-75.5834
1605,163,6.23895,-75.5835,6.23124,-75.576
575,95,6.23159,-75.576,6.23169,-75.577
2838,353,6.23139,-75.5774,6.21274,-75.5751
2627,485,6.21308,-75.5756,6.19766,-75.5787
555,152,6.19751,-75.5788,6.20147,-75.5792
359,91,6.20135,-75.5792,6.20061,-75.5783
161,41,6.2006,-75.5783,6.20172,-75.5779
2094,255,6.20152,-75.5779,6.19277,-75.5719
100,15,6.19251,-75.5719,6.19341,-75.5718
1408,161,6.19315,-75.5718,6.18855,-75.5648
2744,370,6.18871,-75.5649,6.18462,-75.5474
914,75,6.18464,-75.546,6.17827,-75.5444
3486,278,6.17123,-75.5467,6.15313,-75.5412
14369,1433,6.15314,-75.5412,6.20187,-75.5784
279,79,6.20186,-75.5788,6.20057,-75.5783
362,91,6.20058,-75.5783,6.20052,-75.5776
1113,115,6.20069,-75.5776,6.19806,-75.58
1118,72,6.20214,-75.5792,6.21209,-75.5778
873,59,6.22125,-75.5765,6.22902,-75.5754
869,79,6.22867,-75.5755,6.23631,-75.5756
355,86,6.23614,-75.5755,6.2391,-75.5752
218,39,6.23901,-75.5753,6.24088,-75.5752
761,114,6.24252,-75.5752,6.24496,-75.5717
793,203,6.24499,-75.5718,6.24246,-75.5751
731,106,6.24247,-75.575,6.24507,-75.5722
164,39,6.2451,-75.5723,6.24466,-75.5709
1172,244,6.24472,-75.571,6.24582,-75.5743
3543,504,6.24584,-75.5744,6.24575,-75.5739
413,100,6.24492,-75.5715,6.24194,-75.5718
757,225,6.24211,-75.5718,6.2362,-75.5741
353,105,6.23592,-75.5742,6.23849,-75.5739
806,266,6.23835,-75.5739,6.23806,-75.5721
1994,349,6.23795,-75.5718,6.23381,-75.5675
411,43,6.2309,-75.5659,6.22766,-75.5659
2545,262,6.22712,-75.5653,6.21823,-75.5659
6642,707,6.21809,-75.5656,6.20256,-75.5443
11095,856,6.20283,-75.5442,6.15874,-75.5186
16927,1146,6.15874,-75.5186,6.17365,-75.475
21494,1488,6.17418,-75.475,6.16669,-75.4627
11225,790,6.16683,-75.463,6.15254,-75.4097
5238,816,6.15249,-75.41,6.15991,-75.3726
169,51,6.1599,-75.3726,6.15912,-75.3735
268,64,6.15925,-75.3735,6.15748,-75.3733
334,82,6.15756,-75.3732,6.1549,-75.3746
115,28,6.15462,-75.3748,6.15372,-75.3753
421,89,6.15394,-75.3867,6.15137,-75.3874
517,53,6.15111,-75.3952,6.15213,-75.3997
460,47,6.1521,-75.3996,6.15274,-75.4037
478,63,6.15269,-75.4032,6.15308,-75.4075
350,37,6.15311,-75.4082,6.15271,-75.4112
323,26,6.15292,-75.4122,6.15159,-75.4148
987,63,6.15171,-75.4146,6.14751,-75.4224
2181,158,6.14766,-75.422,6.14982,-75.4347
19218,1368,6.1555,-75.4361,6.15398,-75.538
12129,1182,6.15427,-75.5372,6.20706,-75.5783
348,42,6.20693,-75.5783,6.20887,-75.5769
2796,391,6.20888,-75.577,6.2006,-75.5783
931,147,6.20058,-75.5784,6.19565,-75.5792
2143,227,6.19593,-75.579,6.19738,-75.5803
1553,126,6.19711,-75.5803,6.2108,-75.5781
619,35,6.21038,-75.5781,6.2159,-75.5774
1006,58,6.21869,-75.577,6.22764,-75.5757
884,54,6.22735,-75.5758,6.23519,-75.5755
583,36,6.23469,-75.5754,6.23965,-75.5771
863,83,6.23909,-75.5769,6.2464,-75.5794
3964,436,6.24632,-75.5794,6.24819,-75.579
489,70,6.24844,-75.5791,6.24861,-75.5828
1246,217,6.24855,-75.5825,6.25552,-75.5853
387,113,6.25563,-75.5854,6.25542,-75.5827
1211,213,6.25524,-75.5828,6.25041,-75.5804
965,104,6.25044,-75.5803,6.24787,-75.5802
3169,472,6.24758,-75.5791,6.24554,-75.5729
2305,545,6.2455,-75.5727,6.24521,-75.5718
1971,326,6.24534,-75.5719,6.24415,-75.5693
1315,431,6.24421,-75.5694,6.24267,-75.5606
872,147,6.24275,-75.5608,6.23825,-75.5548
503,83,6.23844,-75.5551,6.23577,-75.5515
396,81,6.23581,-75.5517,6.23667,-75.5487
629,111,6.23667,-75.5488,6.23323,-75.5445
215,44,6.23328,-75.5445,6.23247,-75.5429
325,59,6.23247,-75.543,6.2324,-75.5407
5551,683,6.23246,-75.5412,6.23497,-75.518
395,44,6.23485,-75.5179,6.23752,-75.5173
184,22,6.23724,-75.5177,6.2385,-75.5179
1117,157,6.23952,-75.5172,6.24072,-75.5153
5404,592,6.24075,-75.5154,6.22019,-75.5019
1142,139,6.22031,-75.5019,6.22144,-75.4936
565,63,6.22149,-75.4939,6.22452,-75.4907
581,86,6.22439,-75.4908,6.22896,-75.4914
1122,125,6.22887,-75.4915,6.2304,-75.483
2417,339,6.2304,-75.4831,6.2434,-75.4851
1268,197,6.24341,-75.485,6.23656,-75.4782
8770,996,6.23699,-75.4782,6.2393,-75.5129
21476,2676,6.2395,-75.5128,6.3148,-75.5531
689,166,6.31503,-75.5534,6.31844,-75.5516
289,132,6.31839,-75.5517,6.31726,-75.5533
413,77,6.31725,-75.5533,6.32028,-75.5524
215,39,6.32015,-75.5525,6.32141,-75.5511
1946,279,6.32164,-75.5508,6.33159,-75.5396
276,57,6.33132,-75.5401,6.33292,-75.5382
115,20,6.33393,-75.5374,6.33464,-75.5375
546,62,6.33557,-75.5378,6.33963,-75.5382
1169,108,6.33931,-75.5387,6.33868,-75.5421
121,22,6.33878,-75.5418,6.33867,-75.5429
2466,216,6.33867,-75.5429,6.32254,-75.5545
2850,229,6.32303,-75.5544,6.29873,-75.5597
4733,465,6.29884,-75.5596,6.28207,-75.569
3000,183,6.28315,-75.569,6.25726,-75.5759
8780,809,6.2577,-75.5757,6.20057,-75.5782
631,124,6.20057,-75.5782,6.19816,-75.5781
3306,540,6.19827,-75.5781,6.18549,-75.5786
2921,594,6.18558,-75.5786,6.17532,-75.5852
628,198,6.17643,-75.5853,6.17872,-75.5819
337,73,6.17853,-75.5819,6.18019,-75.5811
379,108,6.18014,-75.5811,6.18304,-75.5813
1143,277,6.18327,-75.5812,6.18142,-75.5868
2062,432,6.18151,-75.5867,6.17532,-75.5929
136,24,6.17532,-75.5929,6.17642,-75.5927
255,53,6.17633,-75.5926,6.17804,-75.5919
336,44,6.17798,-75.592,6.18028,-75.5903
464,45,6.18021,-75.5902,6.18365,-75.5882
637,132,6.1833,-75.5885,6.18233,-75.5863
523,85,6.18255,-75.5861,6.17911,-75.5876
809,292,6.1782,-75.5868,6.17569,-75.5834
464,148,6.17515,-75.5832,6.17307,-75.5824
431,125,6.17284,-75.5823,6.1699,-75.5822
1286,398,6.17001,-75.5827,6.17584,-75.5835
797,235,6.17562,-75.5834,6.18062,-75.5829
656,117,6.18056,-75.5829,6.18109,-75.5812
302,97,6.18094,-75.5812,6.1831,-75.5814
19,5,6.18323,-75.5814,6.18341,-75.5815
901,129,6.18341,-75.5815,6.18853,-75.583
1526,174,6.18341,-75.5815,6.19394,-75.5815
1242,191,6.19386,-75.5815,6.20056,-75.5782
829,117,6.20148,-75.5779,6.19544,-75.5793
638,91,6.19507,-75.5798,6.1996,-75.5792
1084,188,6.19943,-75.579,6.19927,-75.578
1261,182,6.19928,-75.578,6.19945,-75.579
1870,236,6.1996,-75.5791,6.19246,-75.5801
149,15,6.19251,-75.5801,6.19115,-75.5802
1006,230,6.1912,-75.5802,6.18785,-75.5815
1590,241,6.18773,-75.5816,6.17661,-75.5905
442,147,6.1767,-75.5904,6.17427,-75.5932
89,17,6.17421,-75.5931,6.17481,-75.5933
384,159,6.17475,-75.5933,6.17521,-75.5916
1978,339,6.17538,-75.5914,6.1624,-75.6032
15,3,6.16251,-75.6031,6.16237,-75.6032
122,30,6.16237,-75.6032,6.16197,-75.6041
625,139,6.16202,-75.6041,6.15957,-75.6035
593,171,6.15958,-75.6035,6.16169,-75.6039
572,96,6.16169,-75.6039,6.16517,-75.6029
3609,222,6.16484,-75.603,6.18906,-75.5828
676,50,6.18871,-75.583,6.19449,-75.5812
1179,185,6.19438,-75.5813,6.2006,-75.5782
56,18,6.20065,-75.5783,6.20081,-75.5778
301,74,6.20077,-75.5778,6.20057,-75.5775
4433,498,6.20088,-75.5774,6.19209,-75.5828
592,50,6.19184,-75.5829,6.18726,-75.5853
536,34,6.18747,-75.585,6.18437,-75.5887
6967,888,6.18128,-75.5909,6.17127,-75.6292
99,30,6.17126,-75.6293,6.17211,-75.629
177,33,6.17211,-75.629,6.17107,-75.6281
967,144,6.17112,-75.6281,6.16727,-75.6206
2569,447,6.2504,-75.5931,6.24857,-75.5824
843,220,6.25021,-75.5913,6.25068,-75.5989
2398,453,6.25062,-75.5966,6.24837,-75.5797
1746,397,6.24849,-75.597,6.23713,-75.601
3614,716,6.23713,-75.601,6.21764,-75.6039
5711,1143,6.21764,-75.6039,6.25068,-75.5989
27618,2769,6.25068,-75.5989,6.12223,-75.5008
22301,2171,6.02819,-75.4247,6.13938,-75.5134
4544,473,6.13382,-75.5075,6.153,-75.533
24382,2584,6.16873,-75.5846,6.09481,-75.4891
1025,112,6.08573,-75.4784,6.09204,-75.4832
4416,772,6.26488,-75.5994,6.23205,-75.6045
10,3,6.23251,-75.6048,6.23243,-75.6047
6722,1126,6.23242,-75.605,6.19771,-75.5794
5275,428,6.18474,-75.5459,6.1531,-75.5413
1610,180,6.15313,-75.5412,6.15431,-75.5375
16553,1845,6.1543,-75.5374,6.21682,-75.6053
4271,788,6.21896,-75.5941,6.2498,-75.5998
9525,1143,6.24979,-75.5997,6.28017,-75.6215
6001,1008,6.24889,-75.581,6.21695,-75.6055
1855,435,6.21719,-75.6055,6.21902,-75.5939
2626,652,6.21902,-75.5938,6.23222,-75.6049
3981,842,6.23217,-75.6046,6.20688,-75.5987
2174,584,6.21706,-75.6054,6.23197,-75.6046
5655,794,6.2258,-75.6004,6.21206,-75.5786
17754,1375,6.17291,-75.5977,6.30889,-75.5552
8725,864,6.30889,-75.5552,6.25091,-75.5752
60922,4285,6.25086,-75.5752,6.13947,-75.2642
54996,4168,6.13948,-75.2643,6.24235,-75.554
1851,411,6.24844,-75.5834,6.25663,-75.5871
5293,919,6.25659,-75.5871,6.23234,-75.6047
1364,423,6.23235,-75.6047,6.23316,-75.6126
1262,292,6.1729,-75.5977,6.17484,-75.5933
1610,372,6.17492,-75.5932,6.17941,-75.5967
3455,575,6.1794,-75.5967,6.1718,-75.5993
216,56,6.17212,-75.599,6.17289,-75.5977
2150,439,6.17293,-75.5977,6.17451,-75.5877
5547,847,6.17442,-75.5878,6.1962,-75.5749
8356,799,6.1962,-75.5749,6.24479,-75.5922
11298,1370,6.24482,-75.5922,6.17452,-75.5878
2826,621,6.1745,-75.5878,6.17291,-75.5978
2553,636,6.17288,-75.5978,6.16905,-75.5817
7869,1270,6.16905,-75.5817,6.14621,-75.6228
18260,1465,6.14618,-75.6228,6.27142,-75.5771
13301,1391,6.2714,-75.5771,6.16905,-75.5816
1495,352,6.16842,-75.587,6.16907,-75.5817
3073,714,6.16902,-75.5817,6.17292,-75.5977
11278,1272,6.17295,-75.5977,6.23325,-75.607
10800,1637,6.23319,-75.6069,6.1728,-75.5977
1285,304,6.17282,-75.5977,6.17487,-75.5933
2579,540,6.17488,-75.5933,6.16105,-75.6048
3445,697,6.15402,-75.6173,6.16985,-75.6144
12192,1393,6.16984,-75.6144,6.09076,-75.6379
6618,703,6.09396,-75.6306,6.11858,-75.6341
10670,1141,6.11852,-75.6341,6.17484,-75.5933
2228,486,6.17484,-75.5929,6.17291,-75.5977
3998,744,6.17292,-75.5977,6.15092,-75.6133
5219,1060,6.15093,-75.6133,6.16901,-75.5817
11025,1523,6.16903,-75.5817,6.18977,-75.5474
15933,1667,6.18976,-75.5474,6.26427,-75.5635
13186,1297,6.26453,-75.5676,6.16903,-75.5817
3097,690,6.16906,-75.5817,6.17282,-75.5977
6764,912,6.17275,-75.5978,6.18165,-75.5619
7608,1208,6.18175,-75.562,6.17287,-75.5977
96,34,6.17282,-75.5978,6.17338,-75.5975
5819,929,6.17335,-75.5975,6.17383,-75.6265
2086,375,6.17346,-75.6267,6.16818,-75.6417
6102,1065,6.16964,-75.6414,6.14247,-75.6138
269,59,6.14393,-75.6151,6.14611,-75.6151
1786,421,6.14622,-75.615,6.15596,-75.6114
5524,929,6.15593,-75.6114,6.16966,-75.6415
1231,316,6.16963,-75.6414,6.16333,-75.6438
986,257,6.16401,-75.6431,6.16959,-75.6414
7384,1099,6.16952,-75.6414,6.17292,-75.5977
3318,386,6.17286,-75.5977,6.18676,-75.5834
2495,455,6.18698,-75.5835,6.17482,-75.5933
2292,488,6.17486,-75.5933,6.17286,-75.5977
11725,1119,6.17294,-75.5976,6.25067,-75.599
22272,2300,6.25067,-75.599,6.15444,-75.5341
19624,1415,6.15441,-75.5343,6.15689,-75.4357
6044,499,6.15685,-75.4358,6.12279,-75.421
4158,331,6.1573,-75.436,6.17715,-75.4514
4762,378,6.17718,-75.4514,6.15349,-75.4362
26547,2486,6.16789,-75.4358,6.23715,-75.6009
2442,603,6.23717,-75.601,6.25071,-75.5989
2308,444,6.25071,-75.5989,6.23718,-75.601
9406,1495,6.23718,-75.601,6.1959,-75.561
11057,1517,6.19598,-75.5611,6.23717,-75.601
2431,600,6.23714,-75.6009,6.25075,-75.5989
7074,1168,6.25084,-75.599,6.21547,-75.5708
9098,1013,6.21547,-75.5708,6.17179,-75.5992
1549,348,6.17177,-75.5992,6.17486,-75.5933
23462,1785,6.17485,-75.5932,6.32976,-75.5513
7490,810,6.32974,-75.5513,6.2749,-75.5609
15685,1641,6.27416,-75.5618,6.17282,-75.5977
6758,623,6.1607,-75.6052,6.19844,-75.5757
11187,1198,6.19776,-75.5794,6.1531,-75.5412
3469,252,6.24021,-75.5782,6.20965,-75.5789
4411,554,6.20806,-75.5792,6.18072,-75.5689
3863,537,6.18073,-75.5689,6.19966,-75.5775
3276,734,6.25087,-75.6133,6.2451,-75.5907
3177,658,6.24511,-75.5907,6.24674,-75.6147
1431,367,6.24677,-75.6147,6.25076,-75.6047
1032,128,6.25656,-75.5808,6.26507,-75.5778
